year,country,gdp_tier,industry,company_size,num_employees,rd_spend_pct_gdp,internet_penetration_pct,digital_maturity_index,ai_adoption_rate,adoption_level,prior_year_adoption_rate,adoption_momentum,rolling_3yr_avg,years_since_2018
2022,South Korea,3,Healthcare,Small,25,2.6,95.4,93.3,43.88,Medium,40.04,3.8400000000000034,30.830000000000002,4
2023,South Korea,3,Healthcare,Small,88,2.16,99.0,90.3,47.18,Medium,43.88,3.299999999999997,38.42333333333334,5
2024,South Korea,3,Healthcare,Small,16,2.65,99.0,95.5,64.55,High,47.18,17.369999999999997,43.70000000000001,6
2025,South Korea,3,Healthcare,Small,74,2.56,98.4,94.0,72.69,High,64.55,8.14,51.870000000000005,7
2018,South Korea,3,Legal,Large,21872,2.61,99.0,93.5,24.65,Low,24.65,0.0,24.65,0
2019,South Korea,3,Legal,Large,12795,2.21,99.0,70.3,45.37,Medium,24.65,20.72,24.65,1
2020,South Korea,3,Legal,Large,19260,2.24,99.0,86.3,43.3,Medium,45.37,-2.0700000000000003,35.01,2
2021,South Korea,3,Legal,Large,36425,2.27,97.6,79.4,53.42,Medium,43.3,10.120000000000005,37.77333333333333,3
2022,South Korea,3,Legal,Large,39626,2.09,99.0,85.2,66.33,High,53.42,12.909999999999997,47.36333333333332,4
2023,South Korea,3,Legal,Large,14281,2.39,89.4,82.9,71.25,High,66.33,4.920000000000002,54.35,5
2024,South Korea,3,Legal,Large,24123,2.63,99.0,80.4,87.35,High,71.25,16.099999999999994,63.666666666666664,6
2025,South Korea,3,Legal,Large,30312,3.15,89.7,83.3,96.28,High,87.35,8.930000000000007,74.97666666666666,7
2018,South Korea,3,Legal,Medium,511,3.17,86.0,83.7,25.65,Low,25.65,0.0,25.65,0
2019,South Korea,3,Legal,Medium,656,2.79,99.0,95.0,16.66,Low,25.65,-8.989999999999998,25.65,1
2020,South Korea,3,Legal,Medium,173,2.59,97.9,99.7,33.65,Medium,16.66,16.99,21.155,2
2021,South Korea,3,Legal,Medium,429,1.9,90.6,96.8,41.43,Medium,33.65,7.780000000000001,25.319999999999997,3
2022,South Korea,3,Legal,Medium,766,2.64,99.0,88.3,41.09,Medium,41.43,-0.3399999999999963,30.58,4
2023,South Korea,3,Legal,Medium,912,2.95,99.0,88.0,52.56,Medium,41.09,11.469999999999999,38.723333333333336,5
2024,South Korea,3,Legal,Medium,304,2.03,99.0,96.0,69.64,High,52.56,17.08,45.026666666666664,6
2025,South Korea,3,Legal,Medium,517,2.06,85.1,97.8,65.54,High,69.64,-4.099999999999994,54.43,7
2018,South Korea,3,Legal,Small,54,2.39,99.0,77.3,12.48,Low,12.48,0.0,12.48,0
2019,South Korea,3,Legal,Small,99,2.61,99.0,84.2,13.57,Low,12.48,1.0899999999999999,12.48,1
2020,South Korea,3,Legal,Small,44,2.24,99.0,98.2,17.97,Low,13.57,4.399999999999999,13.025,2
2021,South Korea,3,Legal,Small,8,2.81,99.0,83.1,26.33,Low,17.97,8.36,14.673333333333332,3
2022,South Korea,3,Legal,Small,77,2.36,99.0,85.4,36.11,Medium,26.33,9.780000000000001,19.29,4
2023,South Korea,3,Legal,Small,90,2.96,95.2,98.7,41.38,Medium,36.11,5.270000000000003,26.80333333333333,5
2024,South Korea,3,Legal,Small,90,2.67,95.7,98.7,54.94,Medium,41.38,13.559999999999995,34.60666666666666,6
2025,South Korea,3,Legal,Small,40,2.58,86.3,90.9,60.93,High,54.94,5.990000000000002,44.14333333333334,7
2018,South Korea,3,Manufacturing,Large,29389,2.44,97.5,100.0,51.27,Medium,51.27,0.0,51.27,0
2019,South Korea,3,Manufacturing,Large,6285,2.36,99.0,82.2,47.63,Medium,51.27,-3.6400000000000006,51.27,1
2020,South Korea,3,Manufacturing,Large,29552,2.33,99.0,77.9,62.21,High,47.63,14.579999999999998,49.45,2
2021,South Korea,3,Manufacturing,Large,21954,2.45,83.9,77.5,66.7,High,62.21,4.490000000000002,53.70333333333334,3
2022,South Korea,3,Manufacturing,Large,20336,3.1,98.7,88.3,77.16,High,66.7,10.459999999999994,58.846666666666664,4
2023,South Korea,3,Manufacturing,Large,28097,3.05,87.4,81.7,97.0,High,77.16,19.840000000000003,68.69,5
2024,South Korea,3,Manufacturing,Large,26835,2.84,99.0,88.2,94.44,High,97.0,-2.5600000000000023,80.28666666666666,6
2025,South Korea,3,Manufacturing,Large,14200,2.55,99.0,90.6,97.0,High,94.44,2.5600000000000023,89.53333333333335,7
2018,South Korea,3,Manufacturing,Medium,168,2.38,99.0,98.2,25.12,Low,25.12,0.0,25.12,0
2019,South Korea,3,Manufacturing,Medium,765,2.67,99.0,95.0,33.26,Medium,25.12,8.139999999999997,25.12,1
2020,South Korea,3,Manufacturing,Medium,249,2.48,91.0,94.5,42.89,Medium,33.26,9.630000000000003,29.189999999999998,2
2021,South Korea,3,Manufacturing,Medium,827,2.74,94.2,91.3,58.14,High,42.89,15.25,33.75666666666667,3
2022,South Korea,3,Manufacturing,Medium,892,1.72,92.0,100.0,61.58,High,58.14,3.4399999999999977,44.76333333333333,4
2023,South Korea,3,Manufacturing,Medium,108,2.03,99.0,100.0,64.38,High,61.58,2.799999999999997,54.20333333333334,5
2024,South Korea,3,Manufacturing,Medium,649,2.75,99.0,96.9,75.68,High,64.38,11.300000000000011,61.366666666666674,6
2025,South Korea,3,Manufacturing,Medium,129,2.56,98.7,100.0,86.13,High,75.68,10.449999999999989,67.21333333333334,7
2018,South Korea,3,Manufacturing,Small,10,2.89,99.0,80.7,6.51,Low,6.51,0.0,6.51,0
2019,South Korea,3,Manufacturing,Small,63,2.89,99.0,95.2,14.83,Low,6.51,8.32,6.51,1
2020,South Korea,3,Manufacturing,Small,30,2.5,94.4,100.0,34.28,Medium,14.83,19.450000000000003,10.67,2
2021,South Korea,3,Manufacturing,Small,75,2.96,96.2,83.8,29.56,Low,34.28,-4.720000000000002,18.540000000000003,3
2022,South Korea,3,Manufacturing,Small,81,2.49,90.4,80.8,46.27,Medium,29.56,16.710000000000004,26.223333333333333,4
2023,South Korea,3,Manufacturing,Small,77,2.69,90.2,67.1,47.1,Medium,46.27,0.8299999999999983,36.70333333333334,5
2024,South Korea,3,Manufacturing,Small,50,2.66,99.0,80.3,72.69,High,47.1,25.589999999999996,40.97666666666667,6
2025,South Korea,3,Manufacturing,Small,23,2.17,97.9,97.0,70.14,High,72.69,-2.549999999999997,55.35333333333333,7
2018,South Korea,3,Media & Entertainment,Large,23831,2.13,99.0,96.9,55.36,High,55.36,0.0,55.36,0
2019,South Korea,3,Media & Entertainment,Large,34457,2.42,99.0,78.4,61.13,High,55.36,5.770000000000003,55.36,1
2020,South Korea,3,Media & Entertainment,Large,29702,2.02,99.0,95.9,68.9,High,61.13,7.770000000000003,58.245000000000005,2
2021,South Korea,3,Media & Entertainment,Large,47228,2.48,95.9,99.8,66.27,High,68.9,-2.6300000000000097,61.796666666666674,3
2022,South Korea,3,Media & Entertainment,Large,8222,2.56,95.4,74.6,83.89,High,66.27,17.620000000000005,65.43333333333334,4
2023,South Korea,3,Media & Entertainment,Large,26318,2.41,99.0,88.7,97.0,High,83.89,13.11,73.02,5
2024,South Korea,3,Media & Entertainment,Large,2617,2.97,99.0,86.6,97.0,High,97.0,0.0,82.38666666666667,6
2025,South Korea,3,Media & Entertainment,Large,21517,2.62,99.0,79.5,97.0,High,97.0,0.0,92.63,7
2018,South Korea,3,Media & Entertainment,Medium,186,2.34,99.0,97.9,31.63,Medium,31.63,0.0,31.63,0
2019,South Korea,3,Media & Entertainment,Medium,645,2.51,99.0,84.2,39.01,Medium,31.63,7.379999999999999,31.63,1
2020,South Korea,3,Media & Entertainment,Medium,915,2.49,87.3,100.0,52.61,Medium,39.01,13.600000000000001,35.32,2
2021,South Korea,3,Media & Entertainment,Medium,275,2.55,99.0,81.3,55.85,High,52.61,3.240000000000002,41.083333333333336,3
2022,South Korea,3,Media & Entertainment,Medium,753,2.45,94.0,100.0,64.79,High,55.85,8.940000000000005,49.156666666666666,4
2023,South Korea,3,Media & Entertainment,Medium,109,3.15,90.0,96.8,64.07,High,64.79,-0.7200000000000131,57.75,5
2024,South Korea,3,Media & Entertainment,Medium,338,2.81,99.0,92.2,80.52,High,64.07,16.450000000000003,61.56999999999999,6
2025,South Korea,3,Media & Entertainment,Medium,251,2.68,99.0,100.0,90.52,High,80.52,10.0,69.79333333333334,7
2018,South Korea,3,Media & Entertainment,Small,23,2.84,99.0,89.3,26.31,Low,26.31,0.0,26.31,0
2019,South Korea,3,Media & Entertainment,Small,19,2.86,98.3,100.0,30.47,Medium,26.31,4.16,26.31,1
2020,South Korea,3,Media & Entertainment,Small,67,2.28,99.0,99.2,38.66,Medium,30.47,8.189999999999998,28.39,2
2021,South Korea,3,Media & Entertainment,Small,79,2.58,93.2,74.5,40.18,Medium,38.66,1.5200000000000031,31.813333333333333,3
2022,South Korea,3,Media & Entertainment,Small,71,2.21,90.5,97.3,49.81,Medium,40.18,9.630000000000003,36.43666666666667,4
2023,South Korea,3,Media & Entertainment,Small,25,2.47,99.0,90.0,57.09,High,49.81,7.280000000000001,42.88333333333333,5
2024,South Korea,3,Media & Entertainment,Small,77,2.63,99.0,99.7,63.45,High,57.09,6.359999999999999,49.02666666666667,6
2025,South Korea,3,Media & Entertainment,Small,7,2.55,94.1,100.0,78.74,High,63.45,15.289999999999992,56.78333333333333,7
2018,South Korea,3,Retail,Large,2301,2.08,94.2,94.1,49.59,Medium,49.59,0.0,49.59,0
2019,South Korea,3,Retail,Large,17882,2.72,99.0,80.1,52.64,Medium,49.59,3.049999999999997,49.59,1
2020,South Korea,3,Retail,Large,6630,2.25,99.0,100.0,64.23,High,52.64,11.590000000000003,51.115,2
2021,South Korea,3,Retail,Large,2067,2.79,97.9,95.6,59.26,High,64.23,-4.970000000000006,55.48666666666667,3
2022,South Korea,3,Retail,Large,34939,2.57,99.0,81.9,75.73,High,59.26,16.470000000000006,58.71,4
2023,South Korea,3,Retail,Large,4577,2.64,99.0,88.0,93.04,High,75.73,17.310000000000002,66.40666666666668,5
2024,South Korea,3,Retail,Large,42809,2.91,91.5,93.5,91.18,High,93.04,-1.8599999999999994,76.01,6
2025,South Korea,3,Retail,Large,23131,2.37,99.0,94.2,97.0,High,91.18,5.819999999999993,86.65000000000002,7
2018,South Korea,3,Retail,Medium,913,2.55,92.0,72.6,28.21,Low,28.21,0.0,28.21,0
2019,South Korea,3,Retail,Medium,521,2.38,97.9,84.9,33.65,Medium,28.21,5.439999999999998,28.21,1
2020,South Korea,3,Retail,Medium,538,2.93,89.6,82.3,39.49,Medium,33.65,5.840000000000003,30.93,2
2021,South Korea,3,Retail,Medium,629,2.72,99.0,99.6,43.89,Medium,39.49,4.399999999999999,33.78333333333333,3
2022,South Korea,3,Retail,Medium,226,3.18,99.0,100.0,55.3,High,43.89,11.409999999999997,39.01,4
2023,South Korea,3,Retail,Medium,824,2.67,99.0,84.4,72.04,High,55.3,16.74000000000001,46.22666666666667,5
2024,South Korea,3,Retail,Medium,321,2.58,99.0,89.1,80.83,High,72.04,8.789999999999992,57.07666666666666,6
2025,South Korea,3,Retail,Medium,558,2.66,81.2,90.2,87.64,High,80.83,6.810000000000002,69.39,7
2018,South Korea,3,Retail,Small,12,2.54,96.1,91.2,2.82,Low,2.82,0.0,2.82,0
2019,South Korea,3,Retail,Small,46,2.72,86.3,91.1,19.34,Low,2.82,16.52,2.82,1
2020,South Korea,3,Retail,Small,89,2.9,99.0,71.7,24.46,Low,19.34,5.120000000000001,11.08,2
2021,South Korea,3,Retail,Small,74,2.34,93.3,93.2,30.99,Medium,24.46,6.529999999999998,15.540000000000001,3
2022,South Korea,3,Retail,Small,80,3.33,95.3,100.0,37.79,Medium,30.99,6.800000000000001,24.929999999999996,4
2023,South Korea,3,Retail,Small,48,2.24,96.4,94.2,55.65,High,37.79,17.86,31.08,5
2024,South Korea,3,Retail,Small,29,2.78,99.0,94.8,61.25,High,55.65,5.600000000000001,41.47666666666667,6
2025,South Korea,3,Retail,Small,68,2.79,77.6,93.8,62.8,High,61.25,1.5499999999999972,51.56333333333333,7
2018,South Korea,3,Technology,Large,13661,2.84,97.4,100.0,78.69,High,78.69,0.0,78.69,0
2019,South Korea,3,Technology,Large,1064,3.28,98.4,93.4,77.22,High,78.69,-1.4699999999999989,78.69,1
2020,South Korea,3,Technology,Large,49226,2.84,95.0,88.2,90.4,High,77.22,13.180000000000007,77.955,2
2021,South Korea,3,Technology,Large,6967,2.48,99.0,94.4,94.03,High,90.4,3.6299999999999955,82.10333333333334,3
2022,South Korea,3,Technology,Large,17445,2.62,93.8,91.8,97.0,High,94.03,2.969999999999999,87.21666666666665,4
2023,South Korea,3,Technology,Large,17489,2.98,99.0,76.0,97.0,High,97.0,0.0,93.81,5
2024,South Korea,3,Technology,Large,17676,2.72,95.2,100.0,97.0,High,97.0,0.0,96.00999999999999,6
2025,South Korea,3,Technology,Large,5860,2.92,99.0,94.8,97.0,High,97.0,0.0,97.0,7
2018,South Korea,3,Technology,Medium,329,3.01,99.0,93.1,52.25,Medium,52.25,0.0,52.25,0
2019,South Korea,3,Technology,Medium,583,2.51,98.8,85.8,46.01,Medium,52.25,-6.240000000000002,52.25,1
2020,South Korea,3,Technology,Medium,944,2.73,96.3,97.1,66.42,High,46.01,20.410000000000004,49.129999999999995,2
2021,South Korea,3,Technology,Medium,629,2.54,99.0,96.7,63.68,High,66.42,-2.740000000000002,54.89333333333334,3
2022,South Korea,3,Technology,Medium,646,2.32,88.5,90.8,68.84,High,63.68,5.160000000000004,58.70333333333334,4
2023,South Korea,3,Technology,Medium,659,2.28,99.0,99.6,82.2,High,68.84,13.36,66.31333333333335,5
2024,South Korea,3,Technology,Medium,867,2.31,74.9,93.9,83.79,High,82.2,1.5900000000000034,71.57333333333334,6
2025,South Korea,3,Technology,Medium,789,2.14,99.0,93.0,97.0,High,83.79,13.209999999999994,78.27666666666667,7
2018,South Korea,3,Technology,Small,38,2.41,99.0,84.4,27.0,Low,27.0,0.0,27.0,0
2019,South Korea,3,Technology,Small,18,3.23,99.0,100.0,41.02,Medium,27.0,14.020000000000003,27.0,1
2020,South Korea,3,Technology,Small,36,2.56,89.3,100.0,42.44,Medium,41.02,1.4199999999999946,34.010000000000005,2
2021,South Korea,3,Technology,Small,21,2.69,99.0,77.6,49.74,Medium,42.44,7.300000000000004,36.82,3
2022,South Korea,3,Technology,Small,27,2.08,97.9,100.0,55.47,High,49.74,5.729999999999997,44.4,4
2023,South Korea,3,Technology,Small,37,2.35,83.9,96.6,60.62,High,55.47,5.149999999999999,49.21666666666666,5
2024,South Korea,3,Technology,Small,70,2.74,99.0,92.8,65.55,High,60.62,4.93,55.276666666666664,6
2025,South Korea,3,Technology,Small,31,2.35,99.0,91.7,83.45,High,65.55,17.900000000000006,60.54666666666666,7
2018,Sweden,3,Agriculture,Large,24756,2.64,83.2,89.8,17.67,Low,17.67,0.0,17.67,0
2019,Sweden,3,Agriculture,Large,1951,2.71,99.0,80.5,30.39,Medium,17.67,12.719999999999999,17.67,1
2020,Sweden,3,Agriculture,Large,45693,2.96,96.3,81.2,26.02,Low,30.39,-4.370000000000001,24.03,2
2021,Sweden,3,Agriculture,Large,44455,2.59,99.0,85.4,42.05,Medium,26.02,16.029999999999998,24.69333333333333,3
2022,Sweden,3,Agriculture,Large,42532,2.77,99.0,88.3,49.51,Medium,42.05,7.460000000000001,32.82,4
2023,Sweden,3,Agriculture,Large,43774,2.25,99.0,90.6,52.96,Medium,49.51,3.450000000000003,39.19333333333333,5
2024,Sweden,3,Agriculture,Large,22444,2.74,99.0,63.9,60.08,High,52.96,7.119999999999997,48.173333333333325,6
2025,Sweden,3,Agriculture,Large,47113,2.71,92.7,71.3,72.52,High,60.08,12.439999999999998,54.18333333333334,7
2018,Sweden,3,Agriculture,Medium,695,2.84,99.0,95.0,12.52,Low,12.52,0.0,12.52,0
2019,Sweden,3,Agriculture,Medium,473,2.29,94.5,74.0,12.43,Low,12.52,-0.08999999999999986,12.52,1
2020,Sweden,3,Agriculture,Medium,410,2.48,99.0,68.0,17.91,Low,12.43,5.48,12.475,2
2021,Sweden,3,Agriculture,Medium,555,2.62,97.6,83.9,27.39,Low,17.91,9.48,14.286666666666667,3
2022,Sweden,3,Agriculture,Medium,247,2.51,99.0,83.4,31.18,Medium,27.39,3.789999999999999,19.243333333333336,4
2023,Sweden,3,Agriculture,Medium,725,2.34,99.0,91.1,46.69,Medium,31.18,15.509999999999998,25.493333333333336,5
2024,Sweden,3,Agriculture,Medium,235,2.48,97.5,76.4,51.95,Medium,46.69,5.260000000000005,35.086666666666666,6
2025,Sweden,3,Agriculture,Medium,343,2.6,99.0,98.6,54.71,Medium,51.95,2.759999999999998,43.27333333333333,7
2018,Sweden,3,Agriculture,Small,72,2.33,96.8,77.4,2.0,Low,2.0,0.0,2.0,0
2019,Sweden,3,Agriculture,Small,78,2.89,99.0,77.4,2.0,Low,2.0,0.0,2.0,1
2020,Sweden,3,Agriculture,Small,62,2.45,82.6,89.6,3.94,Low,2.0,1.94,2.0,2
2021,Sweden,3,Agriculture,Small,69,2.49,83.7,96.3,18.53,Low,3.94,14.590000000000002,2.6466666666666665,3
2022,Sweden,3,Agriculture,Small,33,2.67,99.0,85.1,24.98,Low,18.53,6.449999999999999,8.156666666666666,4
2023,Sweden,3,Agriculture,Small,28,2.69,98.2,85.1,32.51,Medium,24.98,7.529999999999998,15.816666666666668,5
2024,Sweden,3,Agriculture,Small,31,2.32,92.4,71.0,54.75,Medium,32.51,22.240000000000002,25.34,6
2025,Sweden,3,Agriculture,Small,28,2.26,99.0,95.1,49.69,Medium,54.75,-5.060000000000002,37.413333333333334,7
2018,Sweden,3,Automotive,Large,40430,2.61,98.3,87.8,59.09,High,59.09,0.0,59.09,0
2019,Sweden,3,Automotive,Large,9139,2.33,99.0,87.2,65.57,High,59.09,6.47999999999999,59.09,1
2020,Sweden,3,Automotive,Large,46949,2.27,98.9,92.4,57.17,High,65.57,-8.399999999999991,62.33,2
2021,Sweden,3,Automotive,Large,15962,2.18,99.0,72.4,74.15,High,57.17,16.980000000000004,60.60999999999999,3
2022,Sweden,3,Automotive,Large,38185,2.87,99.0,78.5,80.38,High,74.15,6.22999999999999,65.63,4
2023,Sweden,3,Automotive,Large,23547,2.61,98.9,100.0,90.82,High,80.38,10.439999999999998,70.56666666666666,5
2024,Sweden,3,Automotive,Large,4623,2.49,96.1,83.6,95.07,High,90.82,4.25,81.78333333333332,6
2025,Sweden,3,Automotive,Large,47410,3.0,99.0,91.8,97.0,High,95.07,1.9300000000000068,88.75666666666666,7
2018,Sweden,3,Automotive,Medium,539,2.57,99.0,83.7,35.33,Medium,35.33,0.0,35.33,0
2019,Sweden,3,Automotive,Medium,689,2.55,89.4,93.5,42.1,Medium,35.33,6.770000000000003,35.33,1
2020,Sweden,3,Automotive,Medium,481,3.13,98.9,100.0,51.61,Medium,42.1,9.509999999999998,38.715,2
2021,Sweden,3,Automotive,Medium,830,2.58,99.0,81.9,55.7,High,51.61,4.090000000000003,43.01333333333333,3
2022,Sweden,3,Automotive,Medium,606,2.44,99.0,96.3,61.03,High,55.7,5.329999999999998,49.803333333333335,4
2023,Sweden,3,Automotive,Medium,761,2.28,99.0,96.7,71.78,High,61.03,10.75,56.11333333333334,5
2024,Sweden,3,Automotive,Medium,291,2.57,97.3,90.7,89.11,High,71.78,17.33,62.836666666666666,6
2025,Sweden,3,Automotive,Medium,431,2.89,99.0,77.5,93.67,High,89.11,4.560000000000002,73.97333333333334,7
2018,Sweden,3,Automotive,Small,68,2.4,99.0,88.5,16.83,Low,16.83,0.0,16.83,0
2019,Sweden,3,Automotive,Small,79,2.76,99.0,84.7,24.89,Low,16.83,8.060000000000002,16.83,1
2020,Sweden,3,Automotive,Small,8,2.96,99.0,86.2,27.61,Low,24.89,2.719999999999999,20.86,2
2021,Sweden,3,Automotive,Small,13,3.13,96.6,86.5,45.54,Medium,27.61,17.93,23.11,3
2022,Sweden,3,Automotive,Small,60,3.07,96.2,88.5,48.15,Medium,45.54,2.6099999999999994,32.68,4
2023,Sweden,3,Automotive,Small,23,2.53,84.7,85.7,57.43,High,48.15,9.280000000000001,40.43333333333333,5
2024,Sweden,3,Automotive,Small,37,2.25,99.0,70.7,60.79,High,57.43,3.3599999999999994,50.373333333333335,6
2025,Sweden,3,Automotive,Small,70,2.6,99.0,93.7,77.55,High,60.79,16.759999999999998,55.45666666666667,7
2018,Sweden,3,Education,Large,29783,2.25,96.6,96.1,39.69,Medium,39.69,0.0,39.69,0
2019,Sweden,3,Education,Large,34678,2.66,99.0,100.0,44.48,Medium,39.69,4.789999999999999,39.69,1
2020,Sweden,3,Education,Large,10448,2.94,99.0,78.8,47.33,Medium,44.48,2.8500000000000014,42.084999999999994,2
2021,Sweden,3,Education,Large,21829,2.17,96.3,100.0,47.57,Medium,47.33,0.240000000000002,43.833333333333336,3
2022,Sweden,3,Education,Large,47857,2.59,99.0,77.6,64.26,High,47.57,16.690000000000005,46.46,4
2023,Sweden,3,Education,Large,5127,3.15,86.1,94.8,70.43,High,64.26,6.170000000000002,53.05333333333334,5
2024,Sweden,3,Education,Large,28623,2.29,95.8,91.7,92.99,High,70.43,22.559999999999988,60.75333333333333,6
2025,Sweden,3,Education,Large,30908,2.84,87.2,86.9,92.75,High,92.99,-0.23999999999999488,75.89333333333333,7
2018,Sweden,3,Education,Medium,923,2.84,90.2,97.4,18.9,Low,18.9,0.0,18.9,0
2019,Sweden,3,Education,Medium,127,2.83,99.0,93.9,36.78,Medium,18.9,17.880000000000003,18.9,1
2020,Sweden,3,Education,Medium,259,2.49,92.7,80.6,44.86,Medium,36.78,8.079999999999998,27.84,2
2021,Sweden,3,Education,Medium,302,3.32,90.8,72.8,39.58,Medium,44.86,-5.280000000000001,33.51333333333333,3
2022,Sweden,3,Education,Medium,391,2.2,99.0,90.8,45.39,Medium,39.58,5.810000000000002,40.406666666666666,4
2023,Sweden,3,Education,Medium,318,2.62,91.3,83.3,59.96,High,45.39,14.57,43.276666666666664,5
2024,Sweden,3,Education,Medium,355,2.44,94.0,93.4,71.3,High,59.96,11.339999999999996,48.31,6
2025,Sweden,3,Education,Medium,546,2.75,99.0,79.0,80.22,High,71.3,8.920000000000002,58.883333333333326,7
2018,Sweden,3,Education,Small,11,2.06,89.4,81.8,11.87,Low,11.87,0.0,11.87,0
2019,Sweden,3,Education,Small,35,2.19,99.0,98.7,21.68,Low,11.87,9.81,11.87,1
2020,Sweden,3,Education,Small,39,2.77,95.5,100.0,28.55,Low,21.68,6.870000000000001,16.775,2
2021,Sweden,3,Education,Small,8,2.77,88.1,81.2,26.2,Low,28.55,-2.3500000000000014,20.7,3
2022,Sweden,3,Education,Small,98,2.26,99.0,77.5,28.27,Low,26.2,2.0700000000000003,25.47666666666667,4
2023,Sweden,3,Education,Small,26,2.71,99.0,75.8,46.34,Medium,28.27,18.070000000000004,27.673333333333332,5
2024,Sweden,3,Education,Small,67,2.42,86.1,76.1,59.41,High,46.34,13.069999999999993,33.60333333333333,6
2025,Sweden,3,Education,Small,79,2.45,96.8,79.0,60.38,High,59.41,0.970000000000006,44.673333333333325,7
2018,Sweden,3,Financial Services,Large,27221,2.86,96.6,100.0,69.02,High,69.02,0.0,69.02,0
2019,Sweden,3,Financial Services,Large,17951,2.21,86.0,100.0,66.58,High,69.02,-2.4399999999999977,69.02,1
2020,Sweden,3,Financial Services,Large,47599,2.73,99.0,86.1,71.27,High,66.58,4.689999999999998,67.8,2
2021,Sweden,3,Financial Services,Large,29484,2.55,87.0,69.8,90.95,High,71.27,19.680000000000007,68.95666666666666,3
2022,Sweden,3,Financial Services,Large,30959,2.91,90.7,86.4,87.95,High,90.95,-3.0,76.26666666666667,4
2023,Sweden,3,Financial Services,Large,17928,2.36,98.1,79.6,93.74,High,87.95,5.789999999999992,83.39,5
2024,Sweden,3,Financial Services,Large,10166,2.89,90.6,85.3,97.0,High,93.74,3.260000000000005,90.88,6
2025,Sweden,3,Financial Services,Large,34517,3.08,97.3,95.8,97.0,High,97.0,0.0,92.89666666666666,7
2018,Sweden,3,Financial Services,Medium,453,2.58,93.6,100.0,42.16,Medium,42.16,0.0,42.16,0
2019,Sweden,3,Financial Services,Medium,614,2.91,96.3,88.9,52.4,Medium,42.16,10.240000000000002,42.16,1
